@relation explaining_humans

@attribute iter integer
@attribute user string
@attribute tf string
@attribute score numeric
@attribute PFdist numeric
@attribute acr numeric
@attribute class {Pareto,Not-Pareto}
@attribute scaled_acr numeric

@data
19,A12MGWY3SEUELV,bukin6,-92.8219481507836,10.6536477041061,-110.188085932822,Not-Pareto,0.0144619350433835
3,A12MGWY3SEUELV,goldpr,-3.31710059474102,0,-3.31710059474102,Pareto,0.195341363922104
4,A12MGWY3SEUELV,goldpr,-3.94622174974486,0,-3.63166117224294,Pareto,0.0535861353528809
5,A12MGWY3SEUELV,goldpr,-3.98839056810717,0,-3.75057097086435,Pareto,0
6,A12MGWY3SEUELV,goldpr,-3.26600060259329,0,-3.62942837879659,Pareto,0.0545923331029279
7,A12MGWY3SEUELV,goldpr,2.3876052713e-05,0,-2.90353792782673,Pareto,0.381711413346926
8,A12MGWY3SEUELV,goldpr,0.59189566267462,1.12548657233213,-2.32096566274317,Not-Pareto,0.644244834574848
9,A12MGWY3SEUELV,goldpr,0.240890506514126,1.46280717980877,-1.95498620999213,Not-Pareto,0.809171734787086
10,A12MGWY3SEUELV,goldpr,1.12354055133058,1.7236469123197,-1.57017036482679,Not-Pareto,0.982587165676987
11,A12MGWY3SEUELV,goldpr,-1.22241232102907,1.84478933291334,-1.5315305821826,Not-Pareto,1
12,A12MGWY3SEUELV,goldpr,-2.92897793978033,1.58744823471515,-1.67127531794237,Not-Pareto,0.937024699292296
13,A12MGWY3SEUELV,goldpr,-3.74520264579901,1.33275512482283,-1.85981416592934,Not-Pareto,0.852060563917108
14,A12MGWY3SEUELV,goldpr,-4.23754854514604,1.95604450470077,-2.05795869753073,Not-Pareto,0.76276767289447
15,A12MGWY3SEUELV,goldpr,0.622958721920051,1.44159894475102,-1.8517342806499,Not-Pareto,0.855701725799807
16,A12MGWY3SEUELV,goldpr,-1.26161366194063,1.52449170299975,-1.80958280788495,Not-Pareto,0.87469708657825
17,A12MGWY3SEUELV,goldpr,-0.0812533890317639,1.51636472185495,-1.69436084662807,Not-Pareto,0.926621315557845
18,A12MGWY3SEUELV,goldpr,-1.33547551138158,1.44989672423497,-1.67193051317517,Not-Pareto,0.936729438675978
19,A12MGWY3SEUELV,goldpr,-1.21327231819381,1.39201974952855,-1.64495061935273,Not-Pareto,0.948887799542253
3,A12MGWY3SEUELV,griewank,-0.660718124423921,0,-0.660718124423921,Pareto,1
4,A12MGWY3SEUELV,griewank,-1.95515944357472,0,-1.30793878399932,Pareto,0
5,A12MGWY3SEUELV,griewank,-0.817220394024243,0,-1.14436598734096,Pareto,0.252731111466171
6,A12MGWY3SEUELV,griewank,-0.475895475939172,0,-0.977248359490514,Pareto,0.510939228555763
7,A12MGWY3SEUELV,griewank,-1.71218940292702,0,-1.12423656817782,Pareto,0.283832435049308
8,A12MGWY3SEUELV,griewank,-1.09397914121818,0,-1.11919366368454,Pareto,0.291624065953954
9,A12MGWY3SEUELV,griewank,-0.778474099731629,0,-1.0705194402627,Pareto,0.366829056248573
10,A12MGWY3SEUELV,griewank,-1.31944037787333,0,-1.10163455746403,Pareto,0.31875408098165
11,A12MGWY3SEUELV,griewank,-1.35593412033911,0,-1.12989006445015,Pareto,0.275097398259783
12,A12MGWY3SEUELV,griewank,-0.547437522269688,0,-1.0716448102321,Pareto,0.365090282999057
13,A12MGWY3SEUELV,griewank,-0.879650847741939,0,-1.05419081364209,Pareto,0.392057896488814
14,A12MGWY3SEUELV,griewank,-1.28765408929561,0,-1.07364608661321,Pareto,0.361998174687149
15,A12MGWY3SEUELV,griewank,-1.55383279423885,0,-1.11058352566134,Pareto,0.304927315619766
16,A12MGWY3SEUELV,griewank,-0.848606492470485,0,-1.09187088043342,Pareto,0.333839626979225
17,A12MGWY3SEUELV,griewank,-0.91637188812828,0,-1.08017094761308,Pareto,0.351916820046607
18,A12MGWY3SEUELV,griewank,-0.223677025424763,0,-1.02664007747631,Pareto,0.434625660292665
19,A12MGWY3SEUELV,griewank,-0.649191474241251,0,-1.00443721846248,Pareto,0.46893058966311
3,A12MGWY3SEUELV,levy,-15.9515614064447,2.0159216782312e-13,-15.9515614064447,Pareto,0
4,A12MGWY3SEUELV,levy,-1.50746593563953,0.000758606022930763,-8.72951367104212,Not-Pareto,1
5,A12MGWY3SEUELV,levy,-15.9835474477776,0,-11.1475249299539,Pareto,0.665190352168582
6,A12MGWY3SEUELV,levy,-14.2298393754612,0,-11.9181035413308,Pareto,0.558492274336802
7,A12MGWY3SEUELV,levy,-9.84912249700506,0.00239478439075391,-11.5043073324656,Not-Pareto,0.615788518286659
8,A12MGWY3SEUELV,levy,-5.9301590887806,0.009807797322384,-10.5752826251848,Not-Pareto,0.74442581636581
9,A12MGWY3SEUELV,levy,-4.17697063252029,0,-9.66123805480414,Pareto,0.870988891530764
10,A12MGWY3SEUELV,levy,-13.9635433918474,0,-10.1990262219345,Pareto,0.796524115495823
11,A12MGWY3SEUELV,levy,-10.1962912368287,0,-10.1987223347006,Pareto,0.796566193206344
12,A12MGWY3SEUELV,levy,-14.2466443012476,0,-10.6035145313553,Pareto,0.74051668876034
13,A12MGWY3SEUELV,levy,-23.7948183685364,0.0238338819441165,-11.802723971099,Not-Pareto,0.574468293114158
14,A12MGWY3SEUELV,levy,-5.11710826182163,0,-11.2455893286592,Pareto,0.651611876603464
15,A12MGWY3SEUELV,levy,-9.15639368611317,0.0218853722753117,-11.0848819715403,Not-Pareto,0.673864202122047
16,A12MGWY3SEUELV,levy,-34.4090578054209,0.0120817193824249,-12.7508945311032,Not-Pareto,0.44317996676369
17,A12MGWY3SEUELV,levy,-9.27999884145505,3.00059923366341,-12.5195014851267,Not-Pareto,0.475219777971563
18,A12MGWY3SEUELV,levy,-12.0413394140434,0.535760326882514,-12.489616355684,Not-Pareto,0.479357818945206
19,A12MGWY3SEUELV,levy,-19.6477030566091,0.0372176004826999,-12.9106802792678,Not-Pareto,0.421055251721817
4,A12MGWY3SEUELV,rastr,-38.3489969217508,0,-38.3489969217508,Pareto,0
5,A12MGWY3SEUELV,rastr,-30.4724374340027,0,-35.7234770925014,Pareto,0.240662799987075
6,A12MGWY3SEUELV,rastr,-24.4148357743705,0,-32.8963167629687,Pareto,0.499808555939052
7,A12MGWY3SEUELV,rastr,-20.4005995072103,0,-30.397173311817,Pareto,0.728887328768385
8,A12MGWY3SEUELV,rastr,-12.6508902722048,0,-27.4394594718816,Pareto,1
9,A12MGWY3SEUELV,rastr,-42.0890887767239,0,-29.5322636582877,Pareto,0.808167468508838
10,A12MGWY3SEUELV,rastr,-49.3712570439779,0,-32.012137831499,Pareto,0.580854973858479
11,A12MGWY3SEUELV,rastr,-20.014026598891,0,-30.6790143612092,Pareto,0.703052956716658
12,A12MGWY3SEUELV,rastr,-25.9233981568026,0,-30.2034527407685,Pareto,0.746644320935895
13,A12MGWY3SEUELV,rastr,-21.7833663057631,0,-29.4379903375862,Pareto,0.816808835856873
14,A12MGWY3SEUELV,rastr,-17.8836300364229,0.230288529979815,-28.4751269791559,Not-Pareto,0.905067697688071
15,A12MGWY3SEUELV,rastr,-41.8032816670268,0,-29.5003696474537,Pareto,0.811090966501355
16,A12MGWY3SEUELV,rastr,-26.6421329100618,0,-29.2962098804971,Pareto,0.82980484579227
17,A12MGWY3SEUELV,rastr,-27.2259268609275,0,-29.1581910125258,Pareto,0.842456057505464
18,A12MGWY3SEUELV,rastr,-27.5548372346033,0,-29.0579814014057,Pareto,0.85164156253541
19,A12MGWY3SEUELV,rastr,-11.7167273366461,0,-28.0379076328904,Pareto,0.945144497302594
3,A12MGWY3SEUELV,schwef,-705.299221167168,0,-705.299221167168,Pareto,0.993880886040425
4,A12MGWY3SEUELV,schwef,-703.777387130367,0,-704.538304148768,Pareto,1
5,A12MGWY3SEUELV,schwef,-815.461610816084,0,-741.51273970454,Pareto,0.702660369941059
6,A12MGWY3SEUELV,schwef,-744.326209676079,0,-742.216107197425,Pareto,0.697004055598833
7,A12MGWY3SEUELV,schwef,-782.2585745676,0,-750.22460067146,Pareto,0.632601652935858
8,A12MGWY3SEUELV,schwef,-1073.47392306923,0,-804.099487737755,Pareto,0.199352605344688
9,A12MGWY3SEUELV,schwef,-710.128138354926,0,-790.675009254493,Pareto,0.307309073264966
10,A12MGWY3SEUELV,schwef,-751.066771801904,0,-785.72397957292,Pareto,0.347124078194775
11,A12MGWY3SEUELV,schwef,-793.064474648999,0,-786.539590136929,Pareto,0.340565131730028
12,A12MGWY3SEUELV,schwef,-897.576836097651,0,-797.643314733001,Pareto,0.251271615438417
13,A12MGWY3SEUELV,schwef,-942.14089332488,0,-810.779458241353,Pareto,0.145633868912629
14,A12MGWY3SEUELV,schwef,-1028.09580183593,0,-828.889153540902,Pareto,0
15,A12MGWY3SEUELV,schwef,-546.749837357409,0,-807.186129219094,Pareto,0.174530567566674
16,A12MGWY3SEUELV,schwef,-553.964269854579,0,-789.0988535502,Pareto,0.319984143133791
17,A12MGWY3SEUELV,schwef,-612.356606190609,0,-777.316037059561,Pareto,0.414738755170922
18,A12MGWY3SEUELV,schwef,-846.936071923559,0,-781.667289238561,Pareto,0.379747018481787
19,A12MGWY3SEUELV,schwef,-1003.02914741481,0,-794.688575013634,Pareto,0.275032930570642
3,A12MGWY3SEUELV,stybtang,38.9030424735642,0,38.9030424735642,Pareto,1
4,A12MGWY3SEUELV,stybtang,21.4082618417361,0,30.1556521576501,Pareto,0.523766234676273
5,A12MGWY3SEUELV,stybtang,19.7354332156841,2.54617838031382,26.6822458436615,Not-Pareto,0.33466373579719
6,A12MGWY3SEUELV,stybtang,15.1970564922356,0,23.810948505805,Pareto,0.178341827983878
7,A12MGWY3SEUELV,stybtang,13.0248604939749,0,21.653730903439,Pareto,0.0608965300956195
8,A12MGWY3SEUELV,stybtang,41.5611558504283,1.09344821636069,24.9716350612705,Not-Pareto,0.241533032298192
9,A12MGWY3SEUELV,stybtang,28.7738047968157,4.6434907915589,25.5148021663484,Not-Pareto,0.271104653811482
10,A12MGWY3SEUELV,stybtang,22.1874788726889,0.196274029342117,25.098886754641,Not-Pareto,0.248460990339275
11,A12MGWY3SEUELV,stybtang,40.6005480864034,0.391616707721564,26.8212935692812,Not-Pareto,0.342233904675003
12,A12MGWY3SEUELV,stybtang,32.0609777847817,0.250825183597073,27.3452619908313,Not-Pareto,0.370760293151293
13,A12MGWY3SEUELV,stybtang,10.9504981962621,9.66952657845197,25.8548289185977,Not-Pareto,0.28961671451602
14,A12MGWY3SEUELV,stybtang,8.17848001984039,9.54890393716685,24.3817998437013,Not-Pareto,0.20942066090069
15,A12MGWY3SEUELV,stybtang,11.5605165610337,12.2466984165134,23.3955472834961,Not-Pareto,0.15572615850125
16,A12MGWY3SEUELV,stybtang,10.5791277797798,12.3180588163037,22.4800887475164,Not-Pareto,0.105885891879762
17,A12MGWY3SEUELV,stybtang,27.7349256464181,5.76027518774225,22.8304112074431,Not-Pareto,0.124958481319939
18,A12MGWY3SEUELV,stybtang,-13.8930868383986,10.0823730291724,20.535192579578,Not-Pareto,0
19,A12MGWY3SEUELV,stybtang,30.488380410435,20.1874336897623,21.1206742166873,Not-Pareto,0.0318753496184072
3,A142YEQ6O81P55,ackley,-21.5662599202335,0,-21.5662599202335,Pareto,0.0100708914095202
4,A142YEQ6O81P55,ackley,-21.8514394280496,0,-21.7088496741415,Pareto,0
5,A142YEQ6O81P55,ackley,-10.4645756800345,0.00183008264464975,-17.9607583427725,Not-Pareto,0.264721831384343
6,A142YEQ6O81P55,ackley,-6.92321795507963,0.0111721578164758,-15.2013732458493,Not-Pareto,0.45961288706344
7,A142YEQ6O81P55,ackley,-8.70532502894446,1.0177633841538,-13.9021636024683,Not-Pareto,0.551374033135189
8,A142YEQ6O81P55,ackley,-5.91498578990231,0.0489702662449285,-12.570967300374,Not-Pareto,0.645394346907469
9,A142YEQ6O81P55,ackley,-8.61360018914376,0.0476225337981745,-12.0056291416268,Not-Pareto,0.685323297272812
10,A142YEQ6O81P55,ackley,-3.90893494240626,0.0123193299064344,-10.9935423667243,Not-Pareto,0.756805403999977
11,A142YEQ6O81P55,ackley,-3.56395511346114,0.560123343847803,-10.1680326719172,Not-Pareto,0.815109863233905
12,A142YEQ6O81P55,ackley,-6.5042045491005,0.253879350106503,-9.80164985963557,Not-Pareto,0.840986908503109
13,A142YEQ6O81P55,ackley,-7.58112836629158,0.890877927589673,-9.59978426933157,Not-Pareto,0.855244359572008
14,A142YEQ6O81P55,ackley,-4.95091697573048,2.28532590327302,-9.21237866153148,Not-Pareto,0.882606212023972
15,A142YEQ6O81P55,ackley,-5.47318479594013,0.902010879386947,-8.9247483641783,Not-Pareto,0.902921090276724
16,A142YEQ6O81P55,ackley,-5.41095149986571,0.76516855285161,-8.67376287387025,Not-Pareto,0.920647803094305
17,A142YEQ6O81P55,ackley,-2.2471127896677,2.18112753709685,-8.24531953492342,Not-Pareto,0.950908086343326
18,A142YEQ6O81P55,ackley,-3.46546426460852,2.14064353252922,-7.94657858052874,Not-Pareto,0.972007692933751
19,A142YEQ6O81P55,ackley,-1.20893518522102,0.976614271668724,-7.55024661609887,Not-Pareto,1
3,A142YEQ6O81P55,beale,-15.8322150165299,0,-15.8322150165299,Pareto,0
4,A142YEQ6O81P55,beale,-12.7618827664065,0.984495584506895,-14.2970488914682,Not-Pareto,0.148919090416952
5,A142YEQ6O81P55,beale,-10.9924707018024,0.971421773327076,-13.1955228282463,Not-Pareto,0.255772841765186
6,A142YEQ6O81P55,beale,-7.77814006066945,1.42925959648034,-11.8411771363521,Not-Pareto,0.387151410673418
7,A142YEQ6O81P55,beale,-5.94394349244834,1.7030733176129,-10.6617304075713,Not-Pareto,0.501563871434444
8,A142YEQ6O81P55,beale,-4.46317030593254,1.74652491699747,-9.62863705729819,Not-Pareto,0.601779294069758
9,A142YEQ6O81P55,beale,-3.95948364399856,1.64232773180388,-8.81875799825539,Not-Pareto,0.680341770697845
10,A142YEQ6O81P55,beale,-8.27622642413369,2.58436887131077,-8.75094155149017,Not-Pareto,0.686920318389014
11,A142YEQ6O81P55,beale,-4.93594393749216,2.823142824633,-8.32705292771262,Not-Pareto,0.728039717300002
12,A142YEQ6O81P55,beale,-3.25985318003537,3.1169069177963,-7.82033295294489,Not-Pareto,0.777194187625145
13,A142YEQ6O81P55,beale,-2.79697390331589,3.04489691939985,-7.36366394843316,Not-Pareto,0.821493453784869
14,A142YEQ6O81P55,beale,-2.63222082678152,2.9105613182691,-6.96937702162886,Not-Pareto,0.859741334287465
15,A142YEQ6O81P55,beale,-2.68760600984519,3.01471408821029,-6.64001002072242,Not-Pareto,0.891691644672521
16,A142YEQ6O81P55,beale,-2.20965425460825,3.00191578334251,-6.32355603742855,Not-Pareto,0.922389325256797
17,A142YEQ6O81P55,beale,-2.06847804244127,3.15055238263908,-6.03988417109607,Not-Pareto,0.949906970169275
18,A142YEQ6O81P55,beale,-1.74995573794024,3.71851938095153,-5.77176364402383,Not-Pareto,0.975916054373179
19,A142YEQ6O81P55,beale,-1.55109203321641,3.81747927233717,-5.5234888433881,Not-Pareto,1
3,A142YEQ6O81P55,branin,-18.0975825180356,0.119059741315593,-18.0975825180356,Not-Pareto,0.550237452878874
4,A142YEQ6O81P55,branin,-21.1649599586297,0.00223519899620957,-19.6312712383327,Not-Pareto,0.482441320476157
5,A142YEQ6O81P55,branin,-52.3727323746841,1.12512479433502,-30.5450916171165,Not-Pareto,0
6,A142YEQ6O81P55,branin,-5.3822880216423,10.4851313783498,-24.2543907182479,Not-Pareto,0.278078064604256
7,A142YEQ6O81P55,branin,-3.60309374064252,11.072138424557,-20.1241313227268,Not-Pareto,0.460654626021541
8,A142YEQ6O81P55,branin,-3.1514835571225,12.0452673185792,-17.2953566951261,Not-Pareto,0.585699543319439
9,A142YEQ6O81P55,branin,-3.05178025410454,11.6641966436184,-15.2605600606945,Not-Pareto,0.675646962384901
10,A142YEQ6O81P55,branin,-3.37657572879253,12.7539948338813,-13.7750620192067,Not-Pareto,0.741312843976032
11,A142YEQ6O81P55,branin,-3.89536043998562,11.5348938250526,-12.6773173992933,Not-Pareto,0.789838231566813
12,A142YEQ6O81P55,branin,-4.15961142616765,10.4088779486222,-11.8255468019807,Not-Pareto,0.827490430104831
13,A142YEQ6O81P55,branin,-2.66944698180596,11.3754724801811,-10.9931740910557,Not-Pareto,0.86428515237895
14,A142YEQ6O81P55,branin,-2.31946799329822,11.8625723397214,-10.2703652495759,Not-Pareto,0.896236645058199
15,A142YEQ6O81P55,branin,-2.29249515845382,10.5778843153122,-9.65668293487423,Not-Pareto,0.923364240710506
16,A142YEQ6O81P55,branin,-2.09627606699154,10.7888656764632,-9.11665387288261,Not-Pareto,0.947236022059336
17,A142YEQ6O81P55,branin,-2.09260714534509,10.4571047303598,-8.64838409104678,Not-Pareto,0.967935711448318
18,A142YEQ6O81P55,branin,-2.1099487311759,9.08524858562146,-8.23973188105485,Not-Pareto,0.986000028521674
19,A142YEQ6O81P55,branin,-2.85569065544078,9.74034064393752,-7.92302357366579,Not-Pareto,1
3,A142YEQ6O81P55,bukin6,-139.81029287047,0,-139.81029287047,Pareto,0
4,A142YEQ6O81P55,bukin6,-65.545855453756,0.00516845838443326,-102.678074162113,Not-Pareto,0.400463865695103
5,A142YEQ6O81P55,bukin6,-33.7266812874926,13.1302467165304,-79.6942765372395,Not-Pareto,0.648339720286557
6,A142YEQ6O81P55,bukin6,-69.2992488001776,22.9204353361287,-77.095519602974,Not-Pareto,0.676366816002862
7,A142YEQ6O81P55,bukin6,-88.7356936426483,14.2472484403996,-79.4235544109089,Not-Pareto,0.651259406559307
8,A142YEQ6O81P55,bukin6,-79.522231902339,24.5068856379362,-79.4400006594806,Not-Pareto,0.651082036918917
9,A142YEQ6O81P55,bukin6,-39.6575587456877,28.0141489246339,-73.7567946717959,Not-Pareto,0.712374324817069
10,A142YEQ6O81P55,bukin6,-42.6644193708864,26.5277224656946,-69.8702477591822,Not-Pareto,0.754289988759885
11,A142YEQ6O81P55,bukin6,-43.6081518660019,34.4116269845528,-66.9522371043844,Not-Pareto,0.78576017469566
12,A142YEQ6O81P55,bukin6,-46.2471637832089,35.5591625922876,-64.8817297722668,Not-Pareto,0.808090199644674
13,A142YEQ6O81P55,bukin6,-6.69387255517427,33.9020793586828,-59.5919245707129,Not-Pareto,0.865139735424542
14,A142YEQ6O81P55,bukin6,-42.7875531879994,36.0733481875244,-58.1915602888201,Not-Pareto,0.880242395949967
15,A142YEQ6O81P55,bukin6,-34.3812035398837,37.3220161877217,-56.3599943850558,Not-Pareto,0.899995483365983
16,A142YEQ6O81P55,bukin6,-19.2865255121728,36.9685598567019,-53.7118894655642,Not-Pareto,0.928554787649817
17,A142YEQ6O81P55,bukin6,-16.2491864219273,37.2873220662119,-51.2143759293217,Not-Pareto,0.955489992712703
18,A142YEQ6O81P55,bukin6,-15.8219485958203,37.1490471030443,-49.0023492209779,Not-Pareto,0.979346277024763
19,A142YEQ6O81P55,bukin6,-16.4460648367147,37.4985700182825,-47.0872736689624,Not-Pareto,1
3,A142YEQ6O81P55,goldpr,-3.95411772273752,1.14211444856541,-3.95411772273752,Not-Pareto,0
4,A142YEQ6O81P55,goldpr,-0.241265693722822,1.85686307141841,-2.09769170823017,Not-Pareto,0.488146806981988
5,A142YEQ6O81P55,goldpr,-0.202661597586732,1.80148046394553,-1.46601500468236,Not-Pareto,0.654246055469196
6,A142YEQ6O81P55,goldpr,0.478541230193217,1.88757157070971,-0.979875945963464,Not-Pareto,0.782076212668233
7,A142YEQ6O81P55,goldpr,0.489233028372955,1.94414890620872,-0.686054151096181,Not-Pareto,0.859336588177593
8,A142YEQ6O81P55,goldpr,0.22780311604619,1.75344419405592,-0.533744606572452,Not-Pareto,0.899386348982022
9,A142YEQ6O81P55,goldpr,0.0902618490647913,1.61819684892232,-0.444600827195703,Not-Pareto,0.922826685911697
10,A142YEQ6O81P55,goldpr,0.369395102763342,1.51822980841618,-0.342851335950822,Not-Pareto,0.949581691969082
11,A142YEQ6O81P55,goldpr,0.489233028372955,1.43607473890468,-0.250397517692625,Not-Pareto,0.973892402885298
12,A142YEQ6O81P55,goldpr,0.432250128079985,0,-0.182132753115364,Pareto,0.991842607524404
13,A142YEQ6O81P55,goldpr,-0.167866001516072,1.50039227181184,-0.180835775697246,Not-Pareto,0.992183647447587
14,A142YEQ6O81P55,goldpr,-0.230298676442086,0.78500611650484,-0.18495768409265,Not-Pareto,0.991099792553202
15,A142YEQ6O81P55,goldpr,0.255060550650523,0,-0.151110127573944,Pareto,1
16,A142YEQ6O81P55,goldpr,-1.12430849243954,0,-0.220624296492915,Pareto,0.981721264767555
17,A142YEQ6O81P55,goldpr,0.0898497346464319,1.04179858913749,-0.199926027750292,Not-Pareto,0.987163869922735
18,A142YEQ6O81P55,goldpr,-0.588954579188654,1.17100334865901,-0.22424031221519,Not-Pareto,0.980770434238878
19,A142YEQ6O81P55,goldpr,0.370640410562018,1.15298115842752,-0.189247328522413,Not-Pareto,0.989971831505946
3,A142YEQ6O81P55,griewank,-0.154122248746847,0,-0.154122248746847,Pareto,0
4,A142YEQ6O81P55,griewank,-0.0680482624497937,0.996146091120489,-0.11108525559832,Not-Pareto,0.323011272478994
5,A142YEQ6O81P55,griewank,-0.0605264898861578,0.977928103032149,-0.0942323336942662,Not-Pareto,0.449499750203977
6,A142YEQ6O81P55,griewank,-0.0151256724887437,0.989017193821929,-0.0744556683928855,Not-Pareto,0.597932188370462
7,A142YEQ6O81P55,griewank,-0.002091126630636,0.991405531386278,-0.0599827600404356,Not-Pareto,0.706557633630147
8,A142YEQ6O81P55,griewank,-0.0035376100827943,0.991223112503581,-0.0505752350474954,Not-Pareto,0.777165183008897
9,A142YEQ6O81P55,griewank,-0.0115903243628468,0.99722437960567,-0.0450059620925456,Not-Pareto,0.818964988533247
10,A142YEQ6O81P55,griewank,-0.0089282614220673,0.99937963836539,-0.0404962495087358,Not-Pareto,0.852812334586995
11,A142YEQ6O81P55,griewank,-0.0083866738946011,0.998754573108372,-0.0369285188849431,Not-Pareto,0.879589698067673
12,A142YEQ6O81P55,griewank,-0.0009822180746242,1.00025256027213,-0.0333338888039112,Not-Pareto,0.906568953624822
13,A142YEQ6O81P55,griewank,-0.0009688324649522,1.00032220552519,-0.0303916109549149,Not-Pareto,0.928652023153196
14,A142YEQ6O81P55,griewank,-0.0019824583826886,1.0007594374113,-0.0280241815738961,Not-Pareto,0.94642060596817
15,A142YEQ6O81P55,griewank,-0.0023891142473052,0.999864698701139,-0.0260522533180045,Not-Pareto,0.961220781551408
16,A142YEQ6O81P55,griewank,-0.0085182477687316,1.00036463960078,-0.0247998243501993,Not-Pareto,0.970620803369479
17,A142YEQ6O81P55,griewank,-0.0038782750881549,1.00006214216095,-0.0234050543993963,Not-Pareto,0.98108915591143
18,A142YEQ6O81P55,griewank,-0.0019882790019765,1.00119053459263,-0.0220665059370576,Not-Pareto,0.991135541833483
19,A142YEQ6O81P55,griewank,-0.0019882790019765,1.00000346000841,-0.0208854337644057,Not-Pareto,1
3,A142YEQ6O81P55,levy,-0.255744651373939,0,-0.255744651373939,Pareto,0.284305512369499
4,A142YEQ6O81P55,levy,-0.103561281426687,0.945145479600048,-0.179652966400313,Not-Pareto,0.864875332089541
5,A142YEQ6O81P55,levy,-0.255561735474606,0.941891891881307,-0.204955889425077,Not-Pareto,0.671817267151576
6,A142YEQ6O81P55,levy,-0.557159577013182,0,-0.293006811322103,Pareto,0
7,A142YEQ6O81P55,levy,-0.13415111878587,0.971812152194052,-0.261235672814857,Not-Pareto,0.242409721401833
8,A142YEQ6O81P55,levy,-0.0551650543093999,1.00984049120685,-0.226890569730614,Not-Pareto,0.50445846316378
9,A142YEQ6O81P55,levy,-0.195599798077517,1.00295623035268,-0.222420459494457,Not-Pareto,0.538564832274067
10,A142YEQ6O81P55,levy,-0.119310516873632,0.995705661443395,-0.209531716666854,Not-Pareto,0.636904290815867
11,A142YEQ6O81P55,levy,-0.269899655807482,1.00228281755083,-0.216239265460257,Not-Pareto,0.585726551814566
12,A142YEQ6O81P55,levy,-0.0446826956907773,1.01292101475033,-0.199083608483309,Not-Pareto,0.716622019325081
13,A142YEQ6O81P55,levy,-0.149125887280634,1.00591064476997,-0.194541997464884,Not-Pareto,0.751273930254895
14,A142YEQ6O81P55,levy,-0.0439349922055328,1.00488785642483,-0.181991413693272,Not-Pareto,0.847033278470038
15,A142YEQ6O81P55,levy,-0.115974217733519,1.02127828548729,-0.176913167850214,Not-Pareto,0.885779644444455
16,A142YEQ6O81P55,levy,-0.149125887280634,0,-0.174928362095244,Pareto,0.900923458380782
17,A142YEQ6O81P55,levy,-0.235714282567761,0,-0.178980756793412,Pareto,0.870004205374817
18,A142YEQ6O81P55,levy,-0.057088766726307,0.994314188663171,-0.171362507414217,Not-Pareto,0.928130473313213
19,A142YEQ6O81P55,levy,-0.0112311255067698,0.974766863763107,-0.161943014360838,Not-Pareto,1
3,A142YEQ6O81P55,rastr,-20.5201046759975,0,-20.5201046759975,Pareto,0.373719165146302
4,A142YEQ6O81P55,rastr,-27.333739030087,0,-23.9269218530423,Pareto,0.146710633115351
5,A142YEQ6O81P55,rastr,-21.264282134948,0,-23.0393752803442,Pareto,0.205851066577668
6,A142YEQ6O81P55,rastr,-35.3965663207966,0,-26.1286730404573,Pareto,0
